method,seed,episode,reward,num_iterations,stopped_reason,planted_blame,lowest_credit_agent,blame_credit
counterfactual,20260420,277,1.0000,1,complete,QAAgent,DocumentAnalysisAgent,0.8750
counterfactual,20260420,278,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,279,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,280,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,281,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,282,1.0000,2,complete,,DocumentAnalysisAgent,
counterfactual,20260420,283,0.0000,2,stagnant,QAAgent,LogParserAgent,0.5000
counterfactual,20260420,284,0.0000,2,stagnant,ValidatorAgent,LogParserAgent,0.5000
counterfactual,20260420,285,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260420,286,1.0000,2,complete,,SchemaAgent,
counterfactual,20260420,287,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260420,288,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,289,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260420,290,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260420,291,1.0000,2,complete,,DocumentAnalysisAgent,
counterfactual,20260420,292,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,293,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260420,294,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,295,1.0000,2,complete,,SchemaAgent,
counterfactual,20260420,296,1.0000,1,complete,,LogParserAgent,
counterfactual,20260420,297,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,298,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,299,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,300,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,301,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,302,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,303,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,304,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,305,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,306,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,307,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,308,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,309,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.2500
counterfactual,20260420,310,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,311,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.2500
counterfactual,20260420,312,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.5000
counterfactual,20260420,313,1.0000,1,complete,LogParserAgent,DocumentAnalysisAgent,1.0000
counterfactual,20260420,314,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,315,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,316,1.0000,2,complete,,SchemaAgent,
counterfactual,20260420,317,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,318,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260420,319,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.5000
counterfactual,20260420,320,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260420,321,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,322,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,323,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,324,1.0000,1,complete,,LogParserAgent,
counterfactual,20260420,325,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,326,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,327,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,328,1.0000,1,complete,,SchemaAgent,
counterfactual,20260420,329,0.0000,2,stagnant,QAAgent,LogParserAgent,0.2500
counterfactual,20260420,330,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,331,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,332,1.0000,2,complete,,SchemaAgent,
counterfactual,20260420,333,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,334,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,335,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,336,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260420,337,1.0000,1,complete,,SchemaAgent,
counterfactual,20260420,338,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,339,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,340,1.0000,1,complete,,LogParserAgent,
counterfactual,20260420,341,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.3750
counterfactual,20260420,342,0.0000,2,stagnant,QAAgent,LogParserAgent,0.5000
counterfactual,20260420,343,1.0000,1,complete,,LogParserAgent,
counterfactual,20260420,344,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,345,1.0000,2,complete,,DocumentAnalysisAgent,
counterfactual,20260420,346,1.0000,2,complete,,DocumentAnalysisAgent,
counterfactual,20260420,347,0.0000,2,stagnant,QAAgent,SchemaAgent,0.1250
counterfactual,20260420,348,1.0000,1,complete,,LogParserAgent,
counterfactual,20260420,349,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,350,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260420,351,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.1250
counterfactual,20260420,352,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,353,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,354,0.0000,2,stagnant,QAAgent,SchemaAgent,0.1250
counterfactual,20260420,355,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,356,0.0000,2,stagnant,ValidatorAgent,LogParserAgent,0.5000
counterfactual,20260420,357,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.2500
counterfactual,20260420,358,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,359,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,360,1.0000,2,complete,,SchemaAgent,
counterfactual,20260420,361,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,362,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260420,363,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,364,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,365,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260420,366,0.0000,2,stagnant,SchemaAgent,LogParserAgent,0.5000
counterfactual,20260420,367,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,368,1.0000,1,complete,,SchemaAgent,
counterfactual,20260420,369,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,370,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,371,1.0000,1,complete,,SchemaAgent,
counterfactual,20260420,372,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260420,373,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,374,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260420,375,1.0000,1,complete,,SchemaAgent,
counterfactual,20260420,376,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260420,377,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,378,1.0000,2,complete,,LogParserAgent,
counterfactual,20260420,379,1.0000,2,complete,,DocumentAnalysisAgent,
counterfactual,20260420,380,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,381,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260420,382,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,383,1.0000,1,complete,ValidatorAgent,LogParserAgent,1.0000
counterfactual,20260420,384,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260420,385,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,386,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,387,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,388,1.0000,1,complete,,SchemaAgent,
counterfactual,20260420,389,0.0000,2,stagnant,SchemaAgent,SchemaAgent,0.2500
counterfactual,20260420,390,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,391,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260420,392,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260420,393,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.2500
counterfactual,20260420,394,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,395,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.2500
counterfactual,20260420,396,0.0000,2,stagnant,QAAgent,LogParserAgent,0.5000
counterfactual,20260420,397,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260420,398,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.1250
counterfactual,20260420,399,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,0,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,1,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260421,2,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,3,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,4,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,5,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,6,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,7,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,8,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,9,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,10,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,11,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,12,0.0000,2,stagnant,QAAgent,SchemaAgent,0.2500
counterfactual,20260421,13,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,14,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,15,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,16,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,17,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260421,18,0.0000,2,stagnant,SchemaAgent,SchemaAgent,0.2500
counterfactual,20260421,19,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260421,20,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,21,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,22,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,23,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,24,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,25,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,26,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,27,0.0000,2,stagnant,SchemaAgent,SchemaAgent,0.1250
counterfactual,20260421,28,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,29,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,30,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260421,31,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,32,0.0000,2,stagnant,SchemaAgent,SchemaAgent,0.3750
counterfactual,20260421,33,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.2500
counterfactual,20260421,34,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,35,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,36,1.0000,2,complete,,SchemaAgent,
counterfactual,20260421,37,1.0000,2,complete,,LogParserAgent,
counterfactual,20260421,38,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.2500
counterfactual,20260421,39,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,40,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,41,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,42,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,43,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,44,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,45,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,46,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,47,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.2500
counterfactual,20260421,48,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,49,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,50,1.0000,1,complete,,LogParserAgent,
counterfactual,20260421,51,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260421,52,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,53,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,54,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,55,0.0000,2,stagnant,SchemaAgent,LogParserAgent,0.5000
counterfactual,20260421,56,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,57,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,58,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,59,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,60,0.0000,2,stagnant,ValidatorAgent,LogParserAgent,0.5000
counterfactual,20260421,61,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,62,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.2500
counterfactual,20260421,63,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,64,1.0000,2,complete,,SchemaAgent,
counterfactual,20260421,65,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.3750
counterfactual,20260421,66,0.0000,2,stagnant,SchemaAgent,LogParserAgent,0.5000
counterfactual,20260421,67,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,68,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.2500
counterfactual,20260421,69,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,70,0.0000,2,stagnant,SchemaAgent,SchemaAgent,0.2500
counterfactual,20260421,71,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,72,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,73,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,74,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,75,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,76,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,77,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,78,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,79,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,80,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,81,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,82,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260421,83,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,84,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,85,1.0000,2,complete,,DocumentAnalysisAgent,
counterfactual,20260421,86,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,87,1.0000,2,complete,,LogParserAgent,
counterfactual,20260421,88,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,89,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,90,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,91,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,92,0.0000,2,stagnant,BuilderAgent,SchemaAgent,0.1250
counterfactual,20260421,93,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,94,0.0000,2,stagnant,SchemaAgent,LogParserAgent,0.5000
counterfactual,20260421,95,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,96,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,97,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,98,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,99,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,100,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,101,1.0000,2,complete,,LogParserAgent,
counterfactual,20260421,102,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,103,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,104,1.0000,1,complete,QAAgent,SchemaAgent,0.7500
counterfactual,20260421,105,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260421,106,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,107,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,108,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,109,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,110,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,111,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,112,1.0000,1,complete,,LogParserAgent,
counterfactual,20260421,113,0.0000,2,stagnant,QAAgent,SchemaAgent,0.3750
counterfactual,20260421,114,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,115,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,116,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,117,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260421,118,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260421,119,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260421,120,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,121,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,122,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,123,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,124,0.0000,2,stagnant,ValidatorAgent,LogParserAgent,0.5000
counterfactual,20260421,125,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260421,126,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,0.1250
counterfactual,20260421,127,1.0000,2,complete,ValidatorAgent,SchemaAgent,0.7500
counterfactual,20260421,128,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,129,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,130,1.0000,2,complete,,DocumentAnalysisAgent,
counterfactual,20260421,131,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,132,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,133,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,134,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,135,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,136,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,137,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,138,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260421,139,0.0000,2,stagnant,ValidatorAgent,SchemaAgent,0.2500
counterfactual,20260421,140,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,141,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,142,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260421,143,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,144,0.0000,2,stagnant,ValidatorAgent,LogParserAgent,0.2500
counterfactual,20260421,145,1.0000,2,complete,,SchemaAgent,
counterfactual,20260421,146,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,147,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,148,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,149,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,150,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260421,151,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,152,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,153,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,154,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,155,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,156,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,157,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,158,0.0000,2,stagnant,QAAgent,LogParserAgent,0.2500
counterfactual,20260421,159,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,160,1.0000,1,complete,,LogParserAgent,
counterfactual,20260421,161,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,162,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,163,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,164,0.0000,2,stagnant,BuilderAgent,LogParserAgent,0.5000
counterfactual,20260421,165,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,166,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,167,1.0000,1,complete,,LogParserAgent,
counterfactual,20260421,168,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,169,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,170,1.0000,2,complete,,LogParserAgent,
counterfactual,20260421,171,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,172,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,173,0.0000,2,stagnant,BuilderAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,174,1.0000,1,complete,,LogParserAgent,
counterfactual,20260421,175,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.2500
counterfactual,20260421,176,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260421,177,0.0000,2,stagnant,,SchemaAgent,
counterfactual,20260421,178,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,179,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,180,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,181,0.0000,2,stagnant,LogParserAgent,LogParserAgent,0.1250
counterfactual,20260421,182,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,183,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,184,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,185,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,186,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.3750
counterfactual,20260421,187,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,188,1.0000,1,complete,,LogParserAgent,
counterfactual,20260421,189,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,190,1.0000,2,complete,,SchemaAgent,
counterfactual,20260421,191,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,192,0.0000,2,stagnant,LogParserAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,193,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,194,1.0000,1,complete,,DocumentAnalysisAgent,
counterfactual,20260421,195,0.0000,2,stagnant,SchemaAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,196,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,197,0.0000,2,stagnant,QAAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,198,0.0000,2,stagnant,DocumentAnalysisAgent,DocumentAnalysisAgent,0.2500
counterfactual,20260421,199,0.0000,2,stagnant,ValidatorAgent,DocumentAnalysisAgent,0.5000
counterfactual,20260421,200,1.0000,2,complete,,SchemaAgent,
counterfactual,20260421,201,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,202,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,203,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,204,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,205,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,206,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,207,0.0000,2,stagnant,,LogParserAgent,
counterfactual,20260421,208,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,209,1.0000,1,complete,,SchemaAgent,
counterfactual,20260421,210,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,211,1.0000,2,complete,,SchemaAgent,
counterfactual,20260421,212,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,213,0.0000,2,stagnant,,DocumentAnalysisAgent,
counterfactual,20260421,214,0.0000,2,stagnant,,DocumentAnalysisAgent,
